1411	"B"	2010	"A"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2010	"A"	2	"application/pdf"	"pdf"			"pdfFactory Pro www.pdffactory.com"	"pdfFactory Pro 3.10 [Windows XP Professional Czech]"
1411	"B"	2010	"A"	1	"application/pdf"	"pdf"			"UnknownApplication"	"GPL Ghostscript 8.61"
1411	"B"	2010	"A"	1	"application/pdf"	"pdf"			"FEFF005700720069007400650072"	"FEFF004F00700065006E004F00660066006900630065002E006F0072006700200033002E0030"
1411	"B"	2010	"D"	1	"application/pdf"	"pdf"				
1411	"B"	2010	"A"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"C"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/pdf"	"pdf"			"PDFCreator Version 0.9.7"	"GPL Ghostscript 8.63"
1411	"B"	2010	"C"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/pdf"	"pdf"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2010	"C"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/pdf"	"pdf"			"PDFCreator Version 0.9.3"	"GPL Ghostscript 8.54"
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	2	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/pdf"	"pdf"			"PDFCreator Version 0.9.9"	"GPL Ghostscript 8.70"
